"","epsilon(Student)","epsilon(Sibling)","epsilon(Mother)","epsilon(Father)","epsilon(Other)","c_1(Child-Child)","c_2(Father-Mother)","c_3(Mother-Child)","c_4(Other-Other)","c_5(Cross generational)","beta_constant","gamma"
"36",0.191219844600933,0.0399557251914233,0.0324779254359162,0.013991283796331,0.160986329673328,1.11077024785941,1.15775456461313,1.17381427483382,1.58188382535091,0.459844943473704,0.201956234147969,0.438452644916096
"37",0.198168831322068,0.0355619892777585,0.0338437195019781,0.013102527708639,0.158552471075728,1.25814911457715,1.13675648856643,1.11607190256875,1.93837891707146,0.499050944846672,0.201956234147969,0.337519522287315
"38",0.199318555021194,0.0365749111534811,0.0417305246715989,0.012047194545125,0.153964413955678,1.01142278485843,1.09069683981886,1.03705704455842,2.94608302761553,0.54173951337113,0.201956234147969,0.375940551632322
"39",0.198973941800443,0.0305023303330238,0.0340241932686756,0.0134970307098465,0.159832721857649,1.10334963979349,1.24597913488627,1.1165227738803,1.90207780161997,0.527275122383208,0.201956234147969,0.413819896503649
"40",0.197855746712384,0.0332567985824192,0.0365734761251115,0.0134389013551865,0.161727810410869,1.08599591266954,1.34347637706747,1.27951715107452,1.38315185297997,0.489282181307386,0.201956234147969,0.352535280259184
"41",0.197855746712384,0.0332567985824192,0.0365734761251115,0.0134389013551865,0.161727810410869,1.08599591266954,1.34347637706747,1.27951715107452,1.38315185297997,0.489282181307386,0.201956234147969,0.352535280259184
"42",0.197855746712384,0.0332567985824192,0.0365734761251115,0.0134389013551865,0.161727810410869,1.08599591266954,1.34347637706747,1.27951715107452,1.38315185297997,0.489282181307386,0.201956234147969,0.352535280259184
"43",0.197855746712384,0.0332567985824192,0.0365734761251115,0.0134389013551865,0.161727810410869,1.08599591266954,1.34347637706747,1.27951715107452,1.38315185297997,0.489282181307386,0.201956234147969,0.352535280259184
"44",0.193847069708814,0.037359299523454,0.033866503296446,0.0114682959605635,0.166938361615589,1.07655730767411,1.27011018466071,1.26119691316964,1.86298367712134,0.479291385990535,0.201956234147969,0.317683667801478
"45",0.193847069708814,0.037359299523454,0.033866503296446,0.0114682959605635,0.166938361615589,1.07655730767411,1.27011018466071,1.26119691316964,1.86298367712134,0.479291385990535,0.201956234147969,0.317683667801478
"46",0.195614865628075,0.0357296903094976,0.0349297677298734,0.0105725850177638,0.169182260429612,1.01470268700614,1.24635568880572,1.19557488613529,2.36322505786256,0.485895282876057,0.201956234147969,0.336628902094968
"47",0.200479492462271,0.0354652939693013,0.0366759183423122,0.0114817417977008,0.16622994343712,1.02676677738875,1.13472103448271,1.30573632252312,1.6103425942581,0.466603493736004,0.201956234147969,0.475005440338505
"48",0.204407787209122,0.0338395574772868,0.0356170324387243,0.0121598255774089,0.16354752201505,1.07582686419332,1.14839624307501,1.28467873124833,2.18531818629384,0.469687128711992,0.201956234147969,0.422823120907897
"49",0.204407787209122,0.0338395574772868,0.0356170324387243,0.0121598255774089,0.16354752201505,1.07582686419332,1.14839624307501,1.28467873124833,2.18531818629384,0.469687128711992,0.201956234147969,0.422823120907897
"50",0.203813817440308,0.0341679216762254,0.0362114461474968,0.0151038581192778,0.160906056264591,0.991340889720812,1.22316398138058,1.28361042119746,2.47959866714692,0.492249121799035,0.201956234147969,0.381459422159972
"51",0.207104066567739,0.0384651886597242,0.0348658627590554,0.0169966433178141,0.164930492855286,1.05153324740222,1.16160705797506,1.23553873485991,2.14532156519269,0.443595692088724,0.201956234147969,0.402834996537011
"52",0.193244721681952,0.0345091338089278,0.0408789369121022,0.0162023256474393,0.162362455136858,1.03741294708853,1.19522657795701,1.20462457840909,1.54317594345935,0.440751064902816,0.201956234147969,0.420613094383591
"53",0.193911140655809,0.0356271222016894,0.0378067678942163,0.0155300962135977,0.169749943191172,1.08407151330514,1.05560511910858,1.11938053059856,1.75940975731254,0.486143710534407,0.201956234147969,0.371237812911224
"54",0.201972855972102,0.0354773082713291,0.0357220268260209,0.0148586497842067,0.157677482715435,1.16897298119634,0.769541734918164,1.19585876325944,1.66034210844407,0.439980478484861,0.201956234147969,0.368401499707479
"55",0.201972855972102,0.0354773082713291,0.0357220268260209,0.0148586497842067,0.157677482715435,1.16897298119634,0.769541734918164,1.19585876325944,1.66034210844407,0.439980478484861,0.201956234147969,0.368401499707479
"56",0.203959708088673,0.0358948463352225,0.0384439457055576,0.0172770661272206,0.158004863900602,1.20932922220632,0.99036715395657,1.10318798120323,1.71110812466495,0.454663564755051,0.201956234147969,0.311507091108258
"57",0.20155223651958,0.0365499328365671,0.0374232889257474,0.0144222590267618,0.16113609278592,1.14603618287362,0.923306698756384,1.12172379555958,1.68550231150718,0.507148409640085,0.201956234147969,0.310730414774869
"58",0.197449684530042,0.0372012530396732,0.0387345987092093,0.0115819900914966,0.157679237297663,1.2604197143964,1.21522681832006,1.16418261664273,1.29593591828261,0.508683405939686,0.201956234147969,0.232897078685859
"59",0.194008396652741,0.0370714184286494,0.0374834030004834,0.0131622746560262,0.157053392872395,1.20173261406303,1.117067388228,1.26263688551992,1.10614353024784,0.473954807653188,0.201956234147969,0.335975803533538
"60",0.195050127003068,0.0347602148135159,0.0385793685258871,0.015044810309153,0.156345893697705,1.12042966704749,0.908367285498219,1.3203520632527,1.13576330046675,0.397539359389773,0.201956234147969,0.490542962002295
"61",0.195050127003068,0.0347602148135159,0.0385793685258871,0.015044810309153,0.156345893697705,1.12042966704749,0.908367285498219,1.3203520632527,1.13576330046675,0.397539359389773,0.201956234147969,0.490542962002295
"62",0.198545057059609,0.0337848986240635,0.0364987669839112,0.0136963114187968,0.16470712045602,1.04598445298399,1.03170631505007,1.2103166267424,0.889140972584946,0.408769519119598,0.201956234147969,0.557621880638356
"63",0.198545057059609,0.0337848986240635,0.0364987669839112,0.0136963114187968,0.16470712045602,1.04598445298399,1.03170631505007,1.2103166267424,0.889140972584946,0.408769519119598,0.201956234147969,0.557621880638356
"64",0.192725261387121,0.0354469501343324,0.0373739791920962,0.0149551380666746,0.165249156584747,0.983395305268489,0.930913476664518,1.19776935732327,1.39325912963484,0.43076037839091,0.201956234147969,0.555768634244947
"65",0.194651065338666,0.0334459522418456,0.0380340412120163,0.0131061900411608,0.164270205563086,0.974452160845972,0.929143110833512,1.23428683100566,1.66735339911625,0.437008790944848,0.201956234147969,0.589613413323868
"66",0.194651065338666,0.0334459522418456,0.0380340412120163,0.0131061900411608,0.164270205563086,0.974452160845972,0.929143110833512,1.23428683100566,1.66735339911625,0.437008790944848,0.201956234147969,0.589613413323868
"67",0.190308379973554,0.0307316023033677,0.0384129674152886,0.0143139550522132,0.164360906893203,1.04124405568852,0.896868038519678,1.0930296833064,2.57981391667804,0.430126774225399,0.201956234147969,0.576688420436759
"68",0.193717958315513,0.0348482569679619,0.0387662940336979,0.0139628676225947,0.161710340207332,1.10819668847299,0.973576270917472,1.06959840668775,2.43966371514726,0.462276876840002,0.201956234147969,0.546324091578684
"69",0.193717958315513,0.0348482569679619,0.0387662940336979,0.0139628676225947,0.161710340207332,1.10819668847299,0.973576270917472,1.06959840668775,2.43966371514726,0.462276876840002,0.201956234147969,0.546324091578684
"70",0.193717958315513,0.0348482569679619,0.0387662940336979,0.0139628676225947,0.161710340207332,1.10819668847299,0.973576270917472,1.06959840668775,2.43966371514726,0.462276876840002,0.201956234147969,0.546324091578684
"71",0.193913702823416,0.035660472909948,0.0355808720733127,0.0106212853340549,0.162894435024696,1.08506864591869,0.990131878158087,1.13194273281936,2.61796211869538,0.471695567144391,0.201956234147969,0.421925265663854
"72",0.196598599364095,0.0376161613158696,0.0362407591899972,0.0111477935923338,0.159855432051865,1.14658983495749,0.996688487285166,1.14074920512523,2.96297305872098,0.495166779675262,0.201956234147969,0.415311383430714
"73",0.196598599364095,0.0376161613158696,0.0362407591899972,0.0111477935923338,0.159855432051865,1.14658983495749,0.996688487285166,1.14074920512523,2.96297305872098,0.495166779675262,0.201956234147969,0.415311383430714
"74",0.197436934660826,0.0331164989737071,0.0373718463581953,0.0127786150644715,0.159504983884295,1.11935903998863,1.06274314823927,1.25642133817965,2.43469085533738,0.500599666450968,0.201956234147969,0.471193844965641
"75",0.194910515591157,0.0369081377990934,0.0357019625456902,0.0122809687445,0.163085280806426,1.12146831211621,0.812182857101164,1.26069456432642,2.47784101414424,0.449330561941455,0.201956234147969,0.534127471541795
"76",0.195635610142596,0.0358732299828726,0.0356598287078404,0.0155106112194052,0.158960341386877,1.00984825073571,0.945997627634187,1.0776300038435,3.82732435087441,0.477553666284855,0.201956234147969,0.451597349606189
"77",0.195635610142596,0.0358732299828726,0.0356598287078404,0.0155106112194052,0.158960341386877,1.00984825073571,0.945997627634187,1.0776300038435,3.82732435087441,0.477553666284855,0.201956234147969,0.451597349606189
"78",0.196593193344825,0.0368047463168536,0.0367311311704628,0.0157207043394429,0.161625377318509,0.99479376612441,1.07631426688069,1.0704112978518,3.76092107414593,0.525759530893082,0.201956234147969,0.443637466152822
"79",0.195902816439244,0.0378585930831213,0.0375971231381632,0.0165762038092516,0.159497184524768,0.972731424704568,1.16003202354305,1.01677681423318,3.50536295958541,0.451601278699952,0.201956234147969,0.559386535377092
"80",0.201461982159028,0.0400113758160431,0.0399809194736903,0.0152318670693189,0.154446208062691,1.03230895996065,0.902733297782098,1.11540468605198,2.54421474332691,0.384659852469208,0.201956234147969,0.5623814889478
"81",0.200259946480401,0.0347141132309751,0.0415193788751031,0.0142612091504113,0.156464856265062,1.09237520216909,0.910936093104438,1.12136844032606,1.73151621978881,0.446859256498217,0.201956234147969,0.427138407510975
"82",0.201705152351203,0.035238990677855,0.0413269050685031,0.0120572652934162,0.158286900889874,1.0416789083128,0.881424883242616,1.12555423290788,1.66148672560475,0.442610766485743,0.201956234147969,0.507489035647192
"83",0.201705152351203,0.035238990677855,0.0413269050685031,0.0120572652934162,0.158286900889874,1.0416789083128,0.881424883242616,1.12555423290788,1.66148672560475,0.442610766485743,0.201956234147969,0.507489035647192
"84",0.190297850429575,0.0347392862261217,0.0381732964494682,0.012283615147178,0.158690207663739,1.12460700146476,0.682266772568309,1.22286259628623,1.85999035292646,0.399105063275948,0.201956234147969,0.633272365874555
"85",0.188357108999448,0.0326285636637976,0.0352460029688013,0.0141233467828268,0.154866865479049,1.16662311699534,0.747144161159775,1.18138974120796,1.83207752056569,0.449520905280894,0.201956234147969,0.587210870951674
"86",0.188357108999448,0.0326285636637976,0.0352460029688013,0.0141233467828268,0.154866865479049,1.16662311699534,0.747144161159775,1.18138974120796,1.83207752056569,0.449520905280894,0.201956234147969,0.587210870951674
"87",0.191572120841923,0.0317252986254271,0.0358663361083415,0.0158469512224805,0.154581887414627,1.11148128857777,0.75994677952679,1.11825015639283,1.93254124822933,0.490429666796226,0.201956234147969,0.504984349317996
"88",0.194367600745787,0.0353624354550283,0.0372046705644871,0.0112973734753363,0.153627242531635,0.994010064312769,0.769481892599129,1.09735157693542,1.49719235600221,0.453626597525487,0.201956234147969,0.50073836792715
"89",0.193994078788148,0.0375722059663084,0.0326663748448978,0.0121814046343986,0.159214778194975,0.984071619198093,0.984524082361505,1.08420042058383,1.51596940802956,0.470764414912525,0.201956234147969,0.438689233808034
"90",0.196728468460598,0.0389399636027475,0.035910801783147,0.0124675940088065,0.158075872175957,0.932743197347155,1.07536305479689,0.982617746250307,2.23029529832665,0.495977650496759,0.201956234147969,0.401583861317351
"91",0.193263312452273,0.0351190734082814,0.0346466974239699,0.014269555202594,0.166234389014772,1.01194412273825,1.03911125880695,1.00718789779606,2.04745863022424,0.49141356389532,0.201956234147969,0.435765628185166
"92",0.196083127991488,0.0348010432748975,0.0364131207956323,0.0165900588933542,0.164077915797936,1.03087328158729,1.16416491467447,1.27307807441215,1.48824944073364,0.475356311086481,0.201956234147969,0.398187403423679
"93",0.19782324552522,0.0326073282214413,0.0367742893050472,0.0126403570791265,0.157540645899378,1.03801391255399,1.03234896328708,1.29333228431912,1.02008263779371,0.474778300392591,0.201956234147969,0.441106227748802
"94",0.198686782227587,0.0352474250872519,0.0352431529149867,0.0125000463355431,0.160714887393003,0.958400247064098,1.10790785170187,1.30203812239167,1.58050467137217,0.421928323950472,0.201956234147969,0.498316872794276
"95",0.198686782227587,0.0352474250872519,0.0352431529149867,0.0125000463355431,0.160714887393003,0.958400247064098,1.10790785170187,1.30203812239167,1.58050467137217,0.421928323950472,0.201956234147969,0.498316872794276
"96",0.198686782227587,0.0352474250872519,0.0352431529149867,0.0125000463355431,0.160714887393003,0.958400247064098,1.10790785170187,1.30203812239167,1.58050467137217,0.421928323950472,0.201956234147969,0.498316872794276
"97",0.19510874769466,0.0366338421327922,0.0357560609650999,0.0105309683836629,0.16004005590338,1.03584034704351,0.954142808736265,1.31491044729365,1.34420326873927,0.416115271415264,0.201956234147969,0.543290928286561
"98",0.192664482204047,0.0379023831345501,0.0328586710330822,0.0136783636252995,0.160563450088876,0.989980828075718,1.06834322360074,1.25749012230743,1.29145681300644,0.426981683274997,0.201956234147969,0.526306359371657
"99",0.192664482204047,0.0379023831345501,0.0328586710330822,0.0136783636252995,0.160563450088876,0.989980828075718,1.06834322360074,1.25749012230743,1.29145681300644,0.426981683274997,0.201956234147969,0.526306359371657
"100",0.192664482204047,0.0379023831345501,0.0328586710330822,0.0136783636252995,0.160563450088876,0.989980828075718,1.06834322360074,1.25749012230743,1.29145681300644,0.426981683274997,0.201956234147969,0.526306359371657
"101",0.202328395146758,0.0391810404568566,0.0382660687019935,0.0146191134042986,0.163243821847374,0.964094435107232,0.985762506802121,1.06579877131408,1.93652382081148,0.454477952820848,0.201956234147969,0.536212787366764
"102",0.199147357821659,0.0376645522162924,0.0413991650852997,0.0130725194228488,0.161853640158183,0.926323500721004,1.18292201097808,1.18046073976464,1.44365935216878,0.446392645099967,0.201956234147969,0.435424778700048
"103",0.199147357821659,0.0376645522162924,0.0413991650852997,0.0130725194228488,0.161853640158183,0.926323500721004,1.18292201097808,1.18046073976464,1.44365935216878,0.446392645099967,0.201956234147969,0.435424778700048
"104",0.202012632666369,0.0354243314380502,0.0397857319379967,0.0127020627171034,0.158437553365214,0.928043722537691,0.99710063256545,1.24235567401664,2.23846086116326,0.460206937940004,0.201956234147969,0.452839108898185
"105",0.199643046497164,0.0340555595074682,0.0360928478598717,0.0155749000176932,0.156421189846978,0.968492294211542,0.736199112342109,1.27253314515487,1.97642565686285,0.382037911368783,0.201956234147969,0.656685142136601
"106",0.200912976455456,0.0381779847392843,0.0394910702253909,0.0120154509425966,0.158572806643458,1.05411980709218,0.832308837360385,1.24871991310816,1.69523284624593,0.37667736266492,0.201956234147969,0.625041427292857
"107",0.200912976455456,0.0381779847392843,0.0394910702253909,0.0120154509425966,0.158572806643458,1.05411980709218,0.832308837360385,1.24871991310816,1.69523284624593,0.37667736266492,0.201956234147969,0.625041427292857
"108",0.200912976455456,0.0381779847392843,0.0394910702253909,0.0120154509425966,0.158572806643458,1.05411980709218,0.832308837360385,1.24871991310816,1.69523284624593,0.37667736266492,0.201956234147969,0.625041427292857
"109",0.200912976455456,0.0381779847392843,0.0394910702253909,0.0120154509425966,0.158572806643458,1.05411980709218,0.832308837360385,1.24871991310816,1.69523284624593,0.37667736266492,0.201956234147969,0.625041427292857
"110",0.20330681429622,0.0342014743479949,0.0350324384745427,0.0122520141273084,0.158953722238972,1.04718327542033,0.863549678745925,1.28340071314594,2.08184420259743,0.323662831212834,0.201956234147969,0.667319643567736
"111",0.20330681429622,0.0342014743479949,0.0350324384745427,0.0122520141273084,0.158953722238972,1.04718327542033,0.863549678745925,1.28340071314594,2.08184420259743,0.323662831212834,0.201956234147969,0.667319643567736
"112",0.20330681429622,0.0342014743479949,0.0350324384745427,0.0122520141273084,0.158953722238972,1.04718327542033,0.863549678745925,1.28340071314594,2.08184420259743,0.323662831212834,0.201956234147969,0.667319643567736
"113",0.20333471956219,0.0339173074023808,0.0365464931252044,0.0134024547610367,0.149626106158252,0.92606998649531,0.979386979773283,1.1294886927426,3.32196507655041,0.454070044691167,0.201956234147969,0.552112530273002
"114",0.204119257069793,0.0369066314947695,0.042333565459259,0.0140031532556574,0.159126751726053,0.990446521089845,0.876663622080946,1.11369088745174,1.95146075941165,0.426996937753598,0.201956234147969,0.538053638995687
"115",0.200037470712797,0.031702115466276,0.0356645482594691,0.0134477148789693,0.156732772715791,1.10281783687466,0.981806619840738,1.16713143753432,2.06919488282145,0.474079541745314,0.201956234147969,0.384862307612766
"116",0.200037470712797,0.031702115466276,0.0356645482594691,0.0134477148789693,0.156732772715791,1.10281783687466,0.981806619840738,1.16713143753432,2.06919488282145,0.474079541745314,0.201956234147969,0.384862307612766
"117",0.196269523004068,0.0335187883799078,0.0383929480702315,0.0141240287168689,0.161137929566237,1.00379974229353,1.07810318461135,1.07571536922616,2.76811578326341,0.503377746799627,0.201956234147969,0.384195010283993
"118",0.196269523004068,0.0335187883799078,0.0383929480702315,0.0141240287168689,0.161137929566237,1.00379974229353,1.07810318461135,1.07571536922616,2.76811578326341,0.503377746799627,0.201956234147969,0.384195010283993
"119",0.196269523004068,0.0335187883799078,0.0383929480702315,0.0141240287168689,0.161137929566237,1.00379974229353,1.07810318461135,1.07571536922616,2.76811578326341,0.503377746799627,0.201956234147969,0.384195010283993
"120",0.198368819979102,0.0302795490771297,0.0396301297980423,0.01460802295304,0.16137797413582,1.02649497258886,0.735514969522991,1.0680721107979,3.35209415135454,0.442033610496743,0.201956234147969,0.57085205749252
"121",0.194682977743649,0.0306430371119927,0.0388025204291197,0.0156789650100733,0.163746764860986,0.912496959975606,0.801303694921015,1.07527584295668,3.16793516505931,0.449797577477663,0.201956234147969,0.499604768086037
"122",0.20287496284643,0.031597647713441,0.0419418946880706,0.0179542782002146,0.164024601323525,0.869578542222494,1.0125146162608,1.11839898362287,2.61633459791573,0.454058326662045,0.201956234147969,0.417148636003337
"123",0.199912438258994,0.0377446567443246,0.04385642407157,0.0174897036640852,0.17125152855947,0.911342462717449,0.891067317719696,1.22540626671413,2.68936278787836,0.407487352837931,0.201956234147969,0.44907554890566
"124",0.199912438258994,0.0377446567443246,0.04385642407157,0.0174897036640852,0.17125152855947,0.911342462717449,0.891067317719696,1.22540626671413,2.68936278787836,0.407487352837931,0.201956234147969,0.44907554890566
"125",0.19962451164242,0.0381010675402875,0.0398829458658152,0.0185234210896626,0.166272717693661,0.850756618598179,0.956932790832461,1.24251638293184,2.6747889590099,0.464780348035646,0.201956234147969,0.459103718601891
"126",0.198796949878397,0.0379276964548793,0.0360004763483485,0.0130693918149784,0.166714612233701,1.01442102052811,1.03871672840283,1.14306744401928,2.50329469198528,0.517209673485881,0.201956234147969,0.276739591641003
"127",0.203584275223462,0.0349443122392497,0.0379197421384095,0.0131835652769542,0.169746862765192,1.04883656362839,0.932522790122115,1.1707109443997,2.31792195723965,0.433807959119252,0.201956234147969,0.476616017094248
"128",0.20594498972398,0.0339866739139523,0.035765047401656,0.00918384686234585,0.166498315540483,1.00534504572222,0.927315672396759,1.31489403820887,1.77975383569679,0.437474887629788,0.201956234147969,0.534744485875131
"129",0.20485990072726,0.0357317044950318,0.0358258514607097,0.0117535633104557,0.1695476465877,0.950503136932879,1.13755947787798,1.4019377628895,1.46285867940449,0.395851271335613,0.201956234147969,0.566563973214109
"130",0.20182493929271,0.040391558525613,0.0354418145725631,0.0146916282741352,0.168037280223008,1.02786495813909,1.02428650190647,1.32839982688736,1.46371230301364,0.361204524996079,0.201956234147969,0.518828094873069
"131",0.1967406103081,0.0367842914448899,0.0316184463868923,0.0140115096411946,0.16811869299321,1.10970127978995,0.716571226813152,1.22618328892335,1.48404712939141,0.396213420777637,0.201956234147969,0.671924039729742
"132",0.193498180767695,0.0345802568570889,0.0303472722102633,0.0132242731674682,0.168786626326886,1.16012751367321,0.806534467297654,1.14658048633746,1.07956047613101,0.433111352340075,0.201956234147969,0.688580087165069
"133",0.189405346026446,0.0333589742211173,0.0342162881265783,0.00812500973573115,0.162333555397729,1.08050415004385,0.88564866492749,1.05846793419932,2.02387459765518,0.395963777925434,0.201956234147969,0.624882700419138
"134",0.202759574087986,0.0354525231356394,0.0401181284190917,0.0124837954849126,0.159701062442446,1.0592147110675,1.02996964822733,1.22665284094337,2.20283459308173,0.518147242880125,0.201956234147969,0.312009903897829
"135",0.201962401187974,0.0352654936469775,0.0378191620640299,0.0110367140211617,0.159284851857717,1.03194972861502,0.881398539076026,1.23739372911606,2.16529026304146,0.514737101266964,0.201956234147969,0.33860753244308
